timestamp,coin,side,size,price,value_usd,liquidated_address,liquidator_address,_exchange,symbol,value,quantity,order_type,avg_price,order_status
2026-03-16T12:10:45.457464+00:00,BTC,long,0.00066,73542.0,48.53772,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,,,,
2026-03-16T12:10:45.473542+00:00,BTC,long,0.00066,73542.0,48.53772,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x162cc7c861ebd0c06b3d72319201150482518185,hyperliquid,,,,,,
2026-03-16T12:16:16.460325+00:00,BTC,long,0.00066,73474.0,48.49284,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x4b53ec7251039454d057757b6fde7e39e48b49a1,hyperliquid,,,,,,
2026-03-16T12:16:16.464950+00:00,BTC,long,0.00066,73474.0,48.49284,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x4b53ec7251039454d057757b6fde7e39e48b49a1,hyperliquid,,,,,,
2026-03-16T12:17:45.374144+00:00,BTC,long,0.00066,73456.0,48.48096,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:17:45.380858+00:00,BTC,long,0.00066,73456.0,48.48096,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:12:15.326682+00:00,BTC,long,0.00066,73439.0,48.46974,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,hyperliquid,,,,,,
2026-03-16T12:12:15.936483+00:00,BTC,long,0.00066,73439.0,48.46974,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0xf5d81a135f756ca16544e53c20fc20643ec3ad53,hyperliquid,,,,,,
2026-03-16T12:11:19.922376+00:00,BTC,short,0.00052,73439.0,38.18828,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6,hyperliquid,,,,,,
2026-03-16T12:11:19.927287+00:00,BTC,short,0.00052,73439.0,38.18828,0x31dea2516beee92135b96f464eeec3cf292a13f2,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6,hyperliquid,,,,,,
2026-03-16T12:13:15.431589+00:00,BTC,long,0.00041,73531.0,30.14771,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x781eaac6090e3f9c8880295553a4d7b974aa3327,hyperliquid,,,,,,
2026-03-16T12:13:15.436216+00:00,BTC,long,0.00041,73531.0,30.14771,0x8655d3d8a3de5c1008360a4f93e1d8c8dd87dba2,0x781eaac6090e3f9c8880295553a4d7b974aa3327,hyperliquid,,,,,,
2026-03-16T12:11:19.923842+00:00,BTC,short,0.00039,73436.0,28.64004,0x7a29cb4c5b99e5ce96091e3a4145bf73e0649fed,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6,hyperliquid,,,,,,
2026-03-16T12:11:19.928533+00:00,BTC,short,0.00039,73436.0,28.64004,0x7a29cb4c5b99e5ce96091e3a4145bf73e0649fed,0xad68fabb1bec8b08c8080ad165ae5bdec64136d6,hyperliquid,,,,,,
2026-03-16T12:20:06.322128+00:00,BTC,long,0.00036,73672.0,26.52192,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,,,,
2026-03-16T12:20:06.329435+00:00,BTC,long,0.00036,73672.0,26.52192,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x57dd78cd36e76e2011e8f6dc25cabbaba994494b,hyperliquid,,,,,,
2026-03-16T12:18:07.750882+00:00,BTC,long,0.00036,73625.0,26.505000000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,,,,
2026-03-16T12:18:08.844333+00:00,BTC,long,0.00036,73625.0,26.505000000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,,,,
2026-03-16T12:14:36.569255+00:00,BTC,long,0.00036,73551.0,26.478360000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,,,,
2026-03-16T12:14:39.548192+00:00,BTC,long,0.00036,73551.0,26.478360000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x31dea2516beee92135b96f464eeec3cf292a13f2,hyperliquid,,,,,,
2026-03-16T12:13:36.309725+00:00,BTC,long,0.00036,73522.0,26.467920000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16,hyperliquid,,,,,,
2026-03-16T12:13:36.309782+00:00,BTC,long,0.00036,73522.0,26.467920000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x9815aec32ff0db5b81241c9d17f187a3b44a0f16,hyperliquid,,,,,,
2026-03-16T12:15:37.823785+00:00,BTC,long,0.00036,73509.0,26.463240000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,hyperliquid,,,,,,
2026-03-16T12:15:38.913171+00:00,BTC,long,0.00036,73509.0,26.463240000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,hyperliquid,,,,,,
2026-03-16T12:11:06.269651+00:00,BTC,long,0.00036,73496.0,26.458560000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,hyperliquid,,,,,,
2026-03-16T12:11:06.296894+00:00,BTC,long,0.00036,73496.0,26.458560000000002,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xbe1f79b4ca0a09fdd71e0055b8e062ea82ad315d,hyperliquid,,,,,,
2026-03-16T12:12:36.811826+00:00,BTC,long,0.00036,73489.0,26.45604,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x56cf6a15408d6e928122427e8d2b55206a95ea80,hyperliquid,,,,,,
2026-03-16T12:12:36.890354+00:00,BTC,long,0.00036,73489.0,26.45604,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0x56cf6a15408d6e928122427e8d2b55206a95ea80,hyperliquid,,,,,,
2026-03-16T12:17:08.578122+00:00,BTC,long,0.00036,73485.0,26.454600000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:17:09.695342+00:00,BTC,long,0.00036,73485.0,26.454600000000003,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:19:36.453329+00:00,BTC,long,0.00035,73650.0,25.7775,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,hyperliquid,,,,,,
2026-03-16T12:19:36.480053+00:00,BTC,long,0.00035,73650.0,25.7775,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xce7164b7ba9bc64b5a8624c90def60accfdfb1b6,hyperliquid,,,,,,
2026-03-16T12:18:36.354573+00:00,BTC,long,0.00035,73626.0,25.769099999999998,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:18:36.501461+00:00,BTC,long,0.00035,73626.0,25.769099999999998,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:14:06.538388+00:00,BTC,long,0.00035,73560.0,25.746,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,,,,
2026-03-16T12:14:06.552499+00:00,BTC,long,0.00035,73560.0,25.746,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa775d1bd91ee2cc4cae6113e5fd9c0c17b355277,hyperliquid,,,,,,
2026-03-16T12:15:06.465894+00:00,BTC,long,0.00035,73535.0,25.73725,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:15:07.665887+00:00,BTC,long,0.00035,73535.0,25.73725,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xe92cdf7b804a836a71219cda2b00274d57ac030f,hyperliquid,,,,,,
2026-03-16T12:16:06.546393+00:00,BTC,long,0.00035,73470.0,25.7145,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,,,,
2026-03-16T12:16:09.466557+00:00,BTC,long,0.00035,73470.0,25.7145,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xb3a38662575bdf1541013ce987934dba919851ea,hyperliquid,,,,,,
2026-03-16T12:16:36.589604+00:00,BTC,long,0.00035,73463.0,25.71205,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,hyperliquid,,,,,,
2026-03-16T12:16:37.637953+00:00,BTC,long,0.00035,73463.0,25.71205,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa1d22621c9b077ce4ac468908114a82b2de4a8db,hyperliquid,,,,,,
2026-03-16T12:13:06.381895+00:00,BTC,long,0.00035,73461.0,25.71135,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,,,,
2026-03-16T12:13:06.980915+00:00,BTC,long,0.00035,73461.0,25.71135,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xa04f4bd75abde9db954972bed5451cc37f5dfd76,hyperliquid,,,,,,
2026-03-16T12:17:36.461974+00:00,BTC,long,0.00035,73456.0,25.7096,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf8c5362479968e9b9643c9f3b93fbaf3db008acd,hyperliquid,,,,,,
2026-03-16T12:17:36.468304+00:00,BTC,long,0.00035,73456.0,25.7096,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf8c5362479968e9b9643c9f3b93fbaf3db008acd,hyperliquid,,,,,,
2026-03-16T12:12:06.512430+00:00,BTC,long,0.00035,73440.0,25.704,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf9109ada2f73c62e9889b45453065f0d99260a2d,hyperliquid,,,,,,
2026-03-16T12:12:08.057068+00:00,BTC,long,0.00035,73440.0,25.704,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xf9109ada2f73c62e9889b45453065f0d99260a2d,hyperliquid,,,,,,
2026-03-16T12:11:36.607350+00:00,BTC,long,0.00035,73427.0,25.69945,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,hyperliquid,,,,,,
2026-03-16T12:11:36.609698+00:00,BTC,long,0.00035,73427.0,25.69945,0x622fc18a3f1a616a331b96e4c17f1b457feb5c6f,0xc2c006c07c0d3562ad587a7ee44af2b8d074500d,hyperliquid,,,,,,
2026-03-16T12:14:49.359905+00:00,BTC,short,0.00032,73547.0,23.535040000000002,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:14:49.364470+00:00,BTC,short,0.00032,73547.0,23.535040000000002,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:13:19.347095+00:00,BTC,short,0.00032,73544.0,23.534080000000003,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:13:20.994291+00:00,BTC,short,0.00032,73544.0,23.534080000000003,0x4d969e59b312970cc07af266938a4433ccae0b4c,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:10:49.533294+00:00,BTC,short,0.00032,73541.0,23.53312,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:10:49.540997+00:00,BTC,short,0.00032,73541.0,23.53312,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:15:49.477166+00:00,BTC,short,0.00032,73508.0,23.522560000000002,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:15:49.497104+00:00,BTC,short,0.00032,73508.0,23.522560000000002,0x09bc1cf4d9f0b59e1425a8fde4d4b1f7d3c9410d,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:12:49.328052+00:00,BTC,short,0.00032,73484.0,23.51488,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:12:49.355483+00:00,BTC,short,0.00032,73484.0,23.51488,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:16:19.509553+00:00,BTC,short,0.00032,73473.0,23.511360000000003,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:16:19.516617+00:00,BTC,short,0.00032,73473.0,23.511360000000003,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:17:19.425132+00:00,BTC,short,0.00032,73473.0,23.511360000000003,0xef1f51468306cc64e98c0c1e68f10f740921a44e,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:17:19.596849+00:00,BTC,short,0.00032,73473.0,23.511360000000003,0xef1f51468306cc64e98c0c1e68f10f740921a44e,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:17:49.734665+00:00,BTC,short,0.00032,73473.0,23.511360000000003,0xb3a38662575bdf1541013ce987934dba919851ea,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:17:49.782390+00:00,BTC,short,0.00032,73473.0,23.511360000000003,0xb3a38662575bdf1541013ce987934dba919851ea,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:12:19.395252+00:00,BTC,short,0.00032,73442.0,23.501440000000002,0xa3652867632777bd42f12561d28bfd2064a11721,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:12:19.424364+00:00,BTC,short,0.00032,73442.0,23.501440000000002,0xa3652867632777bd42f12561d28bfd2064a11721,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:11:19.392675+00:00,BTC,short,0.00032,73439.0,23.500480000000003,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:11:19.396010+00:00,BTC,short,0.00032,73439.0,23.500480000000003,0x31dea2516beee92135b96f464eeec3cf292a13f2,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:13:49.383020+00:00,BTC,short,0.00031,73549.0,22.80019,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:13:49.393706+00:00,BTC,short,0.00031,73549.0,22.80019,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:15:19.308059+00:00,BTC,short,0.00031,73529.0,22.79399,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:15:19.312738+00:00,BTC,short,0.00031,73529.0,22.79399,0x0b1ace05eb9ef1c3a1951b763700ecad24f27741,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:16:49.461920+00:00,BTC,short,0.00031,73473.0,22.77663,0x13558be785661958932ceac35ba20de187275a42,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:16:49.496980+00:00,BTC,short,0.00031,73473.0,22.77663,0x13558be785661958932ceac35ba20de187275a42,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:11:49.623559+00:00,BTC,short,0.00031,73446.0,22.76826,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:11:51.155712+00:00,BTC,short,0.00031,73446.0,22.76826,0xbb160cb61e694570f9d570f9fcde7c61dd2143ad,0x7f72da1355435a81d5f9fe6cdaba88e1ff285249,hyperliquid,,,,,,
2026-03-16T12:19:41.412124+00:00,BTC,short,0.0003,73661.0,22.0983,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:19:41.420173+00:00,BTC,short,0.0003,73661.0,22.0983,0xe92cdf7b804a836a71219cda2b00274d57ac030f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:19:12.390791+00:00,BTC,short,0.0003,73649.0,22.0947,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:19:14.615683+00:00,BTC,short,0.0003,73649.0,22.0947,0xe3b3482482899b4890ec5a2093cba2a558d0c14f,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:18:13.366623+00:00,BTC,short,0.0003,73634.0,22.0902,0x2cd9c45cac2899d8c9241e2d823045b8a64c5dde,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:18:15.661439+00:00,BTC,short,0.0003,73634.0,22.0902,0x2cd9c45cac2899d8c9241e2d823045b8a64c5dde,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:14:41.372541+00:00,BTC,short,0.0003,73550.0,22.064999999999998,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:14:41.633882+00:00,BTC,short,0.0003,73550.0,22.064999999999998,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:10:42.835229+00:00,BTC,short,0.0003,73539.0,22.0617,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:10:43.915725+00:00,BTC,short,0.0003,73539.0,22.0617,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:10:12.341172+00:00,BTC,short,0.0003,73533.0,22.0599,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:10:16.316039+00:00,BTC,short,0.0003,73533.0,22.0599,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:15:11.318107+00:00,BTC,short,0.0003,73524.0,22.057199999999998,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:15:11.730353+00:00,BTC,short,0.0003,73524.0,22.057199999999998,0x4588595ee0047982cd5ca4a82ab69c3174fbc832,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:13:41.404649+00:00,BTC,short,0.0003,73521.0,22.056299999999997,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:13:41.793074+00:00,BTC,short,0.0003,73521.0,22.056299999999997,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:13:12.349912+00:00,BTC,short,0.0003,73517.0,22.0551,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:13:12.359897+00:00,BTC,short,0.0003,73517.0,22.0551,0x1a2e6afa298b1cc50939b4b2b0b430e3c1ef3459,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:16:42.559305+00:00,BTC,short,0.0003,73469.0,22.040699999999998,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:16:42.573420+00:00,BTC,short,0.0003,73469.0,22.040699999999998,0xb3a38662575bdf1541013ce987934dba919851ea,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:17:41.394467+00:00,BTC,short,0.0003,73455.0,22.036499999999997,0x2991024cae348bf5a963c5a1b13830818339d577,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:17:41.450808+00:00,BTC,short,0.0003,73455.0,22.036499999999997,0x2991024cae348bf5a963c5a1b13830818339d577,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:11:42.545287+00:00,BTC,short,0.0003,73426.0,22.0278,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:11:43.591106+00:00,BTC,short,0.0003,73426.0,22.0278,0x14ecb8b25e270b31cc270e3dd3ee220dd5dce16e,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:18:42.342682+00:00,BTC,short,0.00029,73642.0,21.35618,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:18:42.348071+00:00,BTC,short,0.00029,73642.0,21.35618,0x551946bd7965303493ff47ecd8c7f2ba8d754d0d,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:14:11.346045+00:00,BTC,short,0.00029,73561.0,21.33269,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:14:11.346088+00:00,BTC,short,0.00029,73561.0,21.33269,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:15:42.300762+00:00,BTC,short,0.00029,73508.0,21.31732,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:15:42.302896+00:00,BTC,short,0.00029,73508.0,21.31732,0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:12:42.520300+00:00,BTC,short,0.00029,73488.0,21.31152,0xaf2ac71f62f341e5823d6985492409e92c940447,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:12:44.705170+00:00,BTC,short,0.00029,73488.0,21.31152,0xaf2ac71f62f341e5823d6985492409e92c940447,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:17:12.370531+00:00,BTC,short,0.00029,73484.0,21.31036,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:17:12.380000+00:00,BTC,short,0.00029,73484.0,21.31036,0x5bcbbb10358ddb623593e51f499568ea54c2aeed,0xc35bf47aca839e371eb70fc5d16a5b747ad4d8dd,hyperliquid,,,,,,
2026-03-16T12:18:58.635169+00:00,BTC,short,0.00024,73642.0,17.67408,0xed1c710ad28e9aca013178a4e8d43a580b4b0dbf,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
2026-03-16T12:18:58.636738+00:00,BTC,short,0.00024,73642.0,17.67408,0xed1c710ad28e9aca013178a4e8d43a580b4b0dbf,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
2026-03-16T12:18:29.608593+00:00,BTC,short,0.00024,73605.0,17.6652,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
2026-03-16T12:18:29.613207+00:00,BTC,short,0.00024,73605.0,17.6652,0xc6ef411a92428ec7f9fc0bc8e84ee3515bfeea7e,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
2026-03-16T12:13:58.597944+00:00,BTC,short,0.00024,73549.0,17.65176,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
2026-03-16T12:14:00.936865+00:00,BTC,short,0.00024,73549.0,17.65176,0x50d59f4c2480e107acf32c0d1e9cbe7579b01480,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
2026-03-16T12:14:29.669655+00:00,BTC,short,0.00024,73545.0,17.6508,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
2026-03-16T12:14:29.949937+00:00,BTC,short,0.00024,73545.0,17.6508,0xae7a0f9f663bb54bfe95378c7e3de7dd6e28d6bc,0x1501943d0223db29690323b99a86a6e3cefa1abc,hyperliquid,,,,,,
