symbol,side,value,price,quantity,timestamp,_exchange,coin,size,value_usd,address,pnl,exchange,order_type,avg_price,order_status
BTC,SHORT,619589.61,73445.9,8.436,1773631858944,bybit,,,,,,,,,
BTC,SHORT,589476.8,73684.6,8.0,1773631991444,bybit,,,,,,,,,
BTC,SHORT,403700.55,73400.1,5.5,1773631851943,bybit,,,,,,,,,
BTC,SHORT,227260.59,73262.6,3.102,1773631836944,bybit,,,,,,,,,
BTC,SHORT,179339.8,73681.1,2.434,1773631991943,bybit,,,,,,,,,
BTC,SHORT,150740.39,73531.9,2.05,1773631863944,bybit,,,,,,,,,
BTC,SHORT,147029.6,73514.8,2.0,1773631859944,bybit,,,,,,,,,
BTC,SHORT,135796.95,73642.6,1.844,1773631972943,bybit,,,,,,,,,
,short,,73406.0,,2026-03-16T03:33:16.948000,hyperliquid,BTC,1.22592,89989.88,0x912b5781...,-1170.75,,,,
,short,,73405.0,,2026-03-16T03:33:16.948000,hyperliquid,BTC,1.21968,89530.61,0x912b5781...,-1163.57,,,,
BTC,SHORT,89403.07,73280.0,1.22002,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,84668.39,73267.9,115.56,1773631971709,okx,,,,,,,,,
BTC,SHORT,73225.0,73225.0,1.0,1773631804546,bybit,,,,,,,,,
BTC,SHORT,73155.5,73155.5,100.0,1773631864248,okx,,,,,,,,,
BTC,SHORT,64301.05,73250.0,0.87783,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,59429.19,73250.0,0.81132,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,51271.5,73245.0,0.7,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,51271.5,73245.0,0.7,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,51271.5,73245.0,0.7,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,44246.1,73743.5,0.6,1773631991944,bybit,,,,,,,,,
BTC,SHORT,43230.18,73271.5,0.59,1773631836944,bybit,,,,,,,,,
BTC,SHORT,43007.01,73390.8,0.586,1773631845443,bybit,,,,,,,,,
BTC,SHORT,40343.27,73351.4,0.55,1773631844462,bybit,,,,,,,,,
BTC,SHORT,35046.26,72846.1,48.11,1773631804130,okx,,,,,,,,,
BTC,SHORT,33921.34,73250.0,0.46309,1773631880428,hyperliquid,,,,,,hyperliquid,,,
,short,,73405.0,,2026-03-16T03:33:16.948000,hyperliquid,BTC,0.41988,30821.29,0x554a428c...,-372.43,,,,
,short,,73405.0,,2026-03-16T03:33:16.948000,hyperliquid,BTC,0.40879,30007.23,0x912b5781...,-389.99,,,,
BTC,SHORT,27906.49,73280.0,0.38082,1773631935842,hyperliquid,,,,,,hyperliquid,,,
,short,,73406.0,,2026-03-16T03:33:16.948000,hyperliquid,BTC,0.3714,27262.99,0x912b5781...,-354.69,,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,25635.75,73245.0,0.35,1773631938994,hyperliquid,,,,,,hyperliquid,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.34465,25303.86,0x09a6431d...,-319.15,,,,
BTC,SHORT,24903.3,73245.0,0.34,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,24732.73,73280.0,0.33751,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,24635.44,73250.0,0.33632,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,22906.88,73356.0,0.31227,1773631990910,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,22051.98,73506.6,0.3,1773631860447,bybit,,,,,,,,,
BTC,SHORT,21813.83,73245.0,0.29782,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,21153.34,73200.0,0.28898,1773631929840,hyperliquid,,,,,,hyperliquid,,,
,short,,73448.0,,2026-03-16T03:33:29.980000,hyperliquid,BTC,0.26952,19795.7,0x099fcba4...,-233.4,,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.26234,19260.74,0x19376cc3...,-272.18,,,,
BTC,SHORT,18055.95,73101.0,0.247,1773631739041,binance,,,,,,binance,,,
BTC,SHORT,18055.947,73101.0,0.247,1773631739041,binance,,,,,,,LIMIT,72811.2,FILLED
BTC,SHORT,16266.2,73602.7,0.221,1773631935444,bybit,,,,,,,,,
BTC,SHORT,15773.8,73366.5,0.215,1773631845443,bybit,,,,,,,,,
BTC,SHORT,15712.12,73250.0,0.2145,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,15168.31,73245.0,0.20709,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,14820.17,73732.2,0.201,1773631992443,bybit,,,,,,,,,
BTC,SHORT,14624.0,73120.0,0.2,1773631857694,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,13929.0,73310.5,0.19,1773631837943,bybit,,,,,,,,,
BTC,SHORT,13632.29,73252.5,18.61,1773631841167,okx,,,,,,,,,
,short,,73405.0,,2026-03-16T03:33:16.948000,hyperliquid,BTC,0.17924,13157.11,0x7ee57f01...,-152.53,,,,
BTC,SHORT,12990.35,73280.0,0.17727,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,12868.73,73535.6,0.175,1773631864443,bybit,,,,,,,,,
BTC,SHORT,12750.72,73703.6,0.173,1773631991943,bybit,,,,,,,,,
BTC,SHORT,12100.07,73245.0,0.1652,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,11729.52,73250.0,0.16013,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,11635.8,73644.3,0.158,1773631972943,bybit,,,,,,,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.15699,11526.05,0x8a544ab7...,-148.98,,,,
BTC,SHORT,11062.26,73748.4,0.15,1773631992443,bybit,,,,,,,,,
BTC,SHORT,10488.68,73245.0,0.1432,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,10190.42,72945.0,13.97,1773631839131,okx,,,,,,,,,
BTC,SHORT,10068.14,73490.1,0.137,1773631859443,bybit,,,,,,,,,
BTC,SHORT,9874.58,73259.0,0.13479,1773631974707,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,9374.04,73234.7,12.8,1773631837630,okx,,,,,,,,,
BTC,SHORT,9275.94,73618.6,0.126,1773631985443,bybit,,,,,,,,,
BTC,SHORT,8866.73,73278.8,0.121,1773631836446,bybit,,,,,,,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.11731,8612.78,0x483adb70...,-107.81,,,,
BTC,SHORT,8110.24,73729.5,0.11,1773631991444,bybit,,,,,,,,,
,short,,73448.0,,2026-03-16T03:33:29.980000,hyperliquid,BTC,0.10981,8065.32,0xacb93c98...,-93.78,,,,
BTC,SHORT,7904.14,73200.0,0.10798,1773631929840,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,7364.43,73644.3,0.1,1773631969943,bybit,,,,,,,,,
BTC,SHORT,7258.34,73250.0,0.09909,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,7139.74,73356.0,0.09733,1773631990910,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,7111.23,73311.7,0.097,1773631837443,bybit,,,,,,,,,
BTC,SHORT,7089.11,73280.0,0.09674,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,6529.7,73367.4,0.089,1773631856443,bybit,,,,,,,,,
BTC,SHORT,6311.3,73387.2,0.086,1773631845953,bybit,,,,,,,,,
BTC,SHORT,6300.95,73266.9,0.086,1773631836944,bybit,,,,,,,,,
BTC,SHORT,6205.32,73245.0,0.08472,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,6155.51,73245.0,0.08404,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,5972.53,73734.9,0.081,1773631991444,bybit,,,,,,,,,
BTC,SHORT,5859.6,73245.0,0.08,1773631938994,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,5797.49,73386.0,0.079,1773631849944,bybit,,,,,,,,,
BTC,SHORT,5531.35,73751.4,0.075,1773631992443,bybit,,,,,,,,,
BTC,SHORT,5529.79,73730.5,0.075,1773631991444,bybit,,,,,,,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.07469,5483.67,0x495f2e39...,-66.4,,,,
BTC,SHORT,5144.9,73498.6,0.07,1773631898444,bybit,,,,,,,,,
BTC,SHORT,5141.4,73448.5,0.07,1773631856443,bybit,,,,,,,,,
BTC,SHORT,4909.91,73282.3,0.067,1773631836944,bybit,,,,,,,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.06641,4875.76,0x495f2e39...,-59.04,,,,
BTC,SHORT,4785.89,73629.0,0.065,1773631936443,bybit,,,,,,,,,
BTC,SHORT,4776.62,73486.5,0.065,1773631859944,bybit,,,,,,,,,
BTC,SHORT,4770.91,73398.6,0.065,1773631844947,bybit,,,,,,,,,
,short,,73405.0,,2026-03-16T03:33:16.948000,hyperliquid,BTC,0.06356,4665.62,0x56ee99bf...,-120.47,,,,
BTC,SHORT,4509.3,73441.4,6.14,1773631862041,okx,,,,,,,,,
BTC,SHORT,4479.83,73439.9,0.061,1773631857472,bybit,,,,,,,,,
BTC,SHORT,4399.59,73326.5,0.06,1773631841944,bybit,,,,,,,,,
BTC,SHORT,4255.98,73379.0,0.058,1773631844947,bybit,,,,,,,,,
BTC,SHORT,4196.95,73630.7,0.057,1773631940944,bybit,,,,,,,,,
BTC,SHORT,4121.24,73593.5,0.056,1773631935444,bybit,,,,,,,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.05551,4075.49,0x7786f631...,-55.3,,,,
,short,,73419.0,,2026-03-16T03:33:25.891000,hyperliquid,BTC,0.0555,4074.75,0x243fd8dd...,-78.75,,,,
BTC,SHORT,4011.17,73250.0,0.05476,1773631880428,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3957.56,72883.3,5.43,1773631831615,okx,,,,,,,,,
BTC,SHORT,3828.78,73630.4,0.052,1773631968443,bybit,,,,,,,,,
BTC,SHORT,3817.54,73414.3,0.052,1773631852444,bybit,,,,,,,,,
BTC,SHORT,3754.93,73626.0,0.051,1773631936943,bybit,,,,,,,,,
BTC,SHORT,3752.02,73569.1,0.051,1773631880443,bybit,,,,,,,,,
BTC,SHORT,3738.45,73302.9,0.051,1773631836446,bybit,,,,,,,,,
,short,,73448.0,,2026-03-16T03:33:29.980000,hyperliquid,BTC,0.04832,3549.01,0x099fcba4...,-41.85,,,,
BTC,SHORT,3539.92,73275.0,0.04831,1773631944687,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3517.44,73280.0,0.048,1773631935842,hyperliquid,,,,,,hyperliquid,,,
BTC,SHORT,3453.58,73480.5,0.047,1773631858455,bybit,,,,,,,,,
BTC,SHORT,3384.68,73580.1,0.046,1773631881443,bybit,,,,,,,,,
BTC,SHORT,3312.54,73612.0,0.045,1773631935444,bybit,,,,,,,,,
BTC,SHORT,3298.85,73307.7,0.045,1773631838457,bybit,,,,,,,,,
BTC,SHORT,3232.56,73467.3,0.044,1773631858455,bybit,,,,,,,,,
BTC,SHORT,3065.74,73168.1,4.19,1773631825100,okx,,,,,,,,,
BTC,SHORT,3016.84,73581.5,0.041,1773631881947,bybit,,,,,,,,,
BTC,SHORT,2871.29,73622.8,0.039,1773631936443,bybit,,,,,,,,,
BTC,SHORT,2796.75,73598.7,0.038,1773631935944,bybit,,,,,,,,,
BTC,SHORT,2787.56,73356.8,0.038,1773631844462,bybit,,,,,,,,,
BTC,SHORT,2710.75,73263.5,0.037,1773631836446,bybit,,,,,,,,,
BTC,SHORT,2654.18,73727.2,0.036,1773631991943,bybit,,,,,,,,,
BTC,SHORT,2571.25,73464.3,0.035,1773631858455,bybit,,,,,,,,,
BTC,SHORT,2569.48,73413.8,0.035,1773631851943,bybit,,,,,,,,,
BTC,SHORT,2562.98,73437.9,3.49,1773631860100,okx,,,,,,,,,
BTC,SHORT,2503.56,73634.1,0.034,1773631943444,bybit,,,,,,,,,
